site,subsite,year,year_cent,depth,average_depth,class,species,gen_spp,n_quads,proportion,species_id,n_obis_rec,BO21_tempmax_bdmean_mean,BO21_tempmax_bdmin_mean,BO21_tempmax_bdmin_max,BO21_tempmax_bdmean_q5,BO21_tempmax_bdmean_q95,area,location,depth_m,angle,date,month,day,no_qds,total_points,species_points,species_name
HRI,VC,2005,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.6585820895522387,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,3/10/05,3,10,4,804,crustose_coralline_algae,NA
HRI,VC,2006,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.7173100871731009,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,3/13/06,3,13,4,803,crustose_coralline_algae,NA
HRI,VC,2001,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9224030033466833,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,3/20/01,3,20,4,799,crustose_coralline_algae,NA
HRI,VC,1999,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.8105670107216495,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,3/25/99,3,25,4,776,crustose_coralline_algae,NA
HRI,VC,2003,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.773248407643312,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,3/26/03,3,26,4,785,crustose_coralline_algae,NA
HRI,VC,2004,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9231722428748452,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,3/26/04,3,26,4,807,crustose_coralline_algae,NA
HRI,VC,1990,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.5735294117647058,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,4/1/90,4,1,4,612,crustose_coralline_algae,NA
HRI,VC,1991,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.6142857142857143,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,4/1/91,4,1,4,770,crustose_coralline_algae,NA
HRI,VC,1994,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.7697974217311234,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,4/1/94,4,1,4,814.5,crustose_coralline_algae,NA
HRI,VC,1989,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.5294482331060136,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/89,5,1,4,806.5,crustose_coralline_algae,NA
HRI,VC,1993,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.715,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/93,5,1,1,200,crustose_coralline_algae,NA
HRI,VC,1993,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.6870120652945351,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/93,5,1,4,704.5,crustose_coralline_algae,NA
HRI,VC,1995,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.5512820512820513,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/95,5,1,4,702,crustose_coralline_algae,NA
HRI,VC,1996,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.7415592387968077,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/96,5,1,4,814.5,crustose_coralline_algae,NA
HRI,VC,1997,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9129720853858785,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/97,5,1,4,609,crustose_coralline_algae,NA
HRI,VC,1998,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.7958435207823962,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/98,5,1,4,818,crustose_coralline_algae,NA
HRI,VC,2001,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.8640132672056384,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,5/17/01,5,17,3,603,crustose_coralline_algae,NA
HRI,VC,2003,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.7512376237623761,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,5/19/03,5,19,4,808,crustose_coralline_algae,NA
HRI,VC,2000,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.8047882136279926,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,5/23/00,5,23,5,543,crustose_coralline_algae,NA
HRI,VC,2010,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.5734072021135734,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,5/27/10,5,27,6,1083,crustose_coralline_algae,NA
HRI,VC,1992,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.6168045827638448,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/1/92,6,1,4,785.5,crustose_coralline_algae,NA
HRI,VC,2002,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.5388994307400379,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/12/02,6,12,4,790.5,crustose_coralline_algae,NA
HRI,VC,2017,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.16046681272574764,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/13/17,6,13,6,685.5,crustose_coralline_algae,NA
HRI,VC,2004,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.7156076493645898,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/17/04,6,17,4,810.5,crustose_coralline_algae,NA
HRI,VC,2005,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.5315822388993121,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/17/05,6,17,4,799.5,crustose_coralline_algae,NA
HRI,VC,2019,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.6152980876501688,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/17/19,6,17,6,889,crustose_coralline_algae,NA
HRI,VC,2020,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.4614505992027413,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/18/20,6,18,6,875.5,crustose_coralline_algae,NA
HRI,VC,2014,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.5041597332579035,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/19/14,6,19,6,1202,crustose_coralline_algae,NA
HRI,VC,1999,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.8109965635738832,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/2/99,6,2,3,582,crustose_coralline_algae,NA
HRI,VC,2008,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.4809656456230269,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/24/08,6,24,6,1077,crustose_coralline_algae,NA
HRI,VC,2007,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.5088372093023256,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/6/07,6,6,6,1075,crustose_coralline_algae,NA
HRI,VC,2012,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.3027852651859838,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/6/12,6,6,6,1113,crustose_coralline_algae,NA
HRI,VC,2013,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.099264706,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/6/13,6,6,6,1088,crustose_coralline_algae,NA
HRI,VC,2009,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.842105263504155,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,6/8/09,6,8,6,722,crustose_coralline_algae,NA
HRI,VC,1989,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.5557404326123128,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,7/1/89,7,1,4,601,crustose_coralline_algae,NA
HRI,VC,1990,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.5680981599018404,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,7/1/90,7,1,4,815,crustose_coralline_algae,NA
HRI,VC,1991,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.6123456790123456,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,7/1/91,7,1,4,810,crustose_coralline_algae,NA
HRI,VC,2011,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.753990610056338,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,7/25/11,7,25,6,1065,crustose_coralline_algae,NA
HRI,VC,2015,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.5855940130963517,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,7/6/15,7,6,6,1069,crustose_coralline_algae,NA
HRI,VC,2016,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,7/6/16,7,6,3,460,crustose_coralline_algae,NA
HRI,VC,1993,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.6247689463955638,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/93,8,1,4,811.5,crustose_coralline_algae,NA
HRI,VC,1995,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.7935723114956736,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/95,8,1,4,809,crustose_coralline_algae,NA
HRI,VC,1996,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.7429274292742927,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/96,8,1,4,813,crustose_coralline_algae,NA
HRI,VC,1998,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.8779284833538841,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/98,8,1,4,811,crustose_coralline_algae,NA
HRI,VC,2004,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.8590769230769231,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/12/04,8,12,4,812.5,crustose_coralline_algae,NA
HRI,VC,2009,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.8664158043273753,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/20/09,8,20,6,1063,crustose_coralline_algae,NA
HRI,VC,2017,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.13213885778275475,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/21/17,8,21,6,893,crustose_coralline_algae,NA
HRI,VC,2006,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.7841682127396413,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/25/06,8,25,4,808.5,crustose_coralline_algae,NA
HRI,VC,2015,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.48737650946871575,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/27/15,8,27,6,911,crustose_coralline_algae,NA
HRI,VC,2018,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.2557497700018399,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/28/18,8,28,6,1087,crustose_coralline_algae,NA
HRI,VC,2002,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.8978829389788294,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/8/02,8,8,4,803,crustose_coralline_algae,NA
HRI,VC,2005,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.662507797878977,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/8/05,8,8,4,801.5,crustose_coralline_algae,NA
HRI,VC,1989,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.47113752074702886,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,9/1/89,9,1,4,589,crustose_coralline_algae,NA
HRI,VC,1990,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.596319018404908,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,9/1/90,9,1,4,815,crustose_coralline_algae,NA
HRI,VC,1991,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.5854616895874263,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,9/1/91,9,1,3,509,crustose_coralline_algae,NA
HRI,VC,1994,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.6999383857054837,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,9/1/94,9,1,4,811.5,crustose_coralline_algae,NA
HRI,VC,1997,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.8151774788066095,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,9/1/97,9,1,4,817,crustose_coralline_algae,NA
HRI,VC,2012,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.46266094381545064,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,9/10/12,9,10,6,1165,crustose_coralline_algae,NA
HRI,VC,2003,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.8220024721878862,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,9/15/03,9,15,4,809,crustose_coralline_algae,NA
HRI,VC,2013,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.1769837972579975,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,9/3/13,9,3,6,1203.5,crustose_coralline_algae,NA
HRI,VC,2000,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.793144918821407,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,9/6/00,9,6,4,831.5,crustose_coralline_algae,NA
HRI,VC,2001,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.9213483147290886,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,9/6/01,9,6,4,801,crustose_coralline_algae,NA
HRI,VC,2020,NA,Mid,16,NA,Crustose Coralline Algae pink,NA,NA,0.6194029846119403,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,9/8/20,9,8,6,1072,crustose_coralline_algae,NA
HRI,VS,1991,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.001841621,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,1/1/91,1,1,4,814.5,crustose_coralline_algae,NA
HRI,VS,2005,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,10/27/05,10,27,4,806,crustose_coralline_algae,NA
HRI,VS,1990,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,11/1/90,11,1,4,616,crustose_coralline_algae,NA
HRI,VS,1993,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.027272727,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,11/1/93,11,1,3,605,crustose_coralline_algae,NA
HRI,VS,1995,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.03326810176125244,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,11/1/95,11,1,3,511,crustose_coralline_algae,NA
HRI,VS,1996,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.006509357,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,11/1/96,11,1,3,614.5,crustose_coralline_algae,NA
HRI,VS,2000,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,11/16/00,11,16,4,771.5,crustose_coralline_algae,NA
HRI,VS,2004,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,11/23/04,11,23,4,807,crustose_coralline_algae,NA
HRI,VS,2001,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,11/8/01,11,8,4,789,crustose_coralline_algae,NA
HRI,VS,1989,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.007490637,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,12/1/89,12,1,4,801,crustose_coralline_algae,NA
HRI,VS,1991,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,12/1/91,12,1,2,200,crustose_coralline_algae,NA
HRI,VS,1994,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.009925558,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,12/1/94,12,1,3,604.5,crustose_coralline_algae,NA
HRI,VS,1998,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.094684385,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,12/1/98,12,1,3,602,crustose_coralline_algae,NA
HRI,VS,2003,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.2336802270577105,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,12/21/03,12,21,6,1057,crustose_coralline_algae,NA
HRI,VS,2008,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.26693427006573006,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,12/3/08,12,3,6,996.5,crustose_coralline_algae,NA
HRI,VS,2010,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.623,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,12/9/10,12,9,6,1000,crustose_coralline_algae,NA
HRI,VS,1990,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,2/1/90,2,1,3,409,crustose_coralline_algae,NA
HRI,VS,1997,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.01332223147377185,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,2/1/97,2,1,3,600.5,crustose_coralline_algae,NA
HRI,VS,2002,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,2/14/02,2,14,4,803.5,crustose_coralline_algae,NA
HRI,VS,1998,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.004091653,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,3/1/98,3,1,3,611,crustose_coralline_algae,NA
HRI,VS,2005,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.029875519,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,3/10/05,3,10,3,602.5,crustose_coralline_algae,NA
HRI,VS,2006,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,3/13/06,3,13,4,803.5,crustose_coralline_algae,NA
HRI,VS,2001,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.0033085190000000002,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,3/20/01,3,20,3,604.5,crustose_coralline_algae,NA
HRI,VS,1999,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,3/25/99,3,25,3,610.5,crustose_coralline_algae,NA
HRI,VS,2003,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.007551919,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,3/26/03,3,26,4,794.5,crustose_coralline_algae,NA
HRI,VS,2004,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.12163009404388717,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,3/26/04,3,26,4,797.5,crustose_coralline_algae,NA
HRI,VS,1990,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,4/1/90,4,1,3,507,crustose_coralline_algae,NA
HRI,VS,1991,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,4/1/91,4,1,4,803,crustose_coralline_algae,NA
HRI,VS,1994,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.01663586,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,4/1/94,4,1,4,811.5,crustose_coralline_algae,NA
HRI,VS,1989,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.005514706,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,5/1/89,5,1,4,816,crustose_coralline_algae,NA
HRI,VS,1993,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,5/1/93,5,1,2,301,crustose_coralline_algae,NA
HRI,VS,1995,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,5/1/95,5,1,4,817.5,crustose_coralline_algae,NA
HRI,VS,1996,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,5/1/96,5,1,3,603,crustose_coralline_algae,NA
HRI,VS,1998,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,5/1/98,5,1,3,618.5,crustose_coralline_algae,NA
HRI,VS,2001,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.080098583,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,5/17/01,5,17,4,811.5,crustose_coralline_algae,NA
HRI,VS,2003,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.02437459864336112,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,5/19/03,5,19,4,779.5,crustose_coralline_algae,NA
HRI,VS,2010,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.02788844634262948,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,5/27/10,5,27,6,1004,crustose_coralline_algae,NA
HRI,VS,1992,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.003726708,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,6/1/92,6,1,4,805,crustose_coralline_algae,NA
HRI,VS,2002,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.0411214953271028,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,6/12/02,6,12,4,802.5,crustose_coralline_algae,NA
HRI,VS,2017,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.02733734239857845,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,6/13/17,6,13,6,914.5,crustose_coralline_algae,NA
HRI,VS,2004,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.40715607615669336,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,6/17/04,6,17,4,810.5,crustose_coralline_algae,NA
HRI,VS,2005,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,6.230529595015577e-4,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,6/17/05,6,17,4,802.5,crustose_coralline_algae,NA
HRI,VS,2019,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.7548346856930754,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,6/17/19,6,17,6,801.5,crustose_coralline_algae,NA
HRI,VS,2020,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.3724740571201529,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,6/18/20,6,18,6,915.5,crustose_coralline_algae,NA
HRI,VS,1999,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.008403361,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,6/2/99,6,2,3,595,crustose_coralline_algae,NA
HRI,VS,2008,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.06243602865916069,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,6/24/08,6,24,6,977,crustose_coralline_algae,NA
HRI,VS,2007,NA,Shallow,7,NA,Crustose Coralline Algae pink,NA,NA,0.3400182315405652,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,7,vertical,6/6/07,6,6,6,1097,crustose_coralline_algae,NA
